account_value,date,daily_return
67166187.16582005,2025-01-13,
67123377.87536006,2025-01-14,-0.0006373637132967014
67134825.13581006,2025-01-15,0.00017054058976673225
67501569.74080005,2025-01-16,0.005462807183128637
67884309.66825005,2025-01-17,0.0056700892871037745
67831712.27284005,2025-01-20,-0.0007748093140674817
67734057.47359006,2025-01-21,-0.0014396628948004642
67240351.34228005,2025-01-22,-0.007288890548193039
67712422.43458004,2025-01-23,0.007020651779419795
67728939.08855006,2025-01-24,0.00024392354277358308
66844057.73855005,2025-02-03,-0.013065040762606617
67188906.89778505,2025-02-04,0.0051590099539411405
67222961.94778505,2025-02-05,0.0005068552469800203
67539328.04778504,2025-02-06,0.004706220773873726
67951531.34677505,2025-02-07,0.006103159609440745
67371988.47677505,2025-02-10,-0.008528768351701133
67415163.72677505,2025-02-11,0.0006408486817170989
67809619.31677505,2025-02-12,0.005851140428860813
67973692.32677504,2025-02-13,0.002419612610321753
68073975.41187505,2025-02-14,0.0014753220204357653
67652058.47473505,2025-02-17,-0.0061979182879688954
68861774.07473506,2025-02-18,0.017881430769054685
68779750.94473505,2025-02-19,-0.0011911271689136749
69224123.69473507,2025-02-20,0.006460807779851807
69545275.94315505,2025-02-21,0.004639311142979663
69712975.77315506,2025-02-24,0.002411376297321688
69083158.67315505,2025-02-25,-0.009034431438552093
69570384.92315505,2025-02-26,0.007052750038618827
69889146.31654006,2025-02-27,0.004581854674760022
69443988.46070005,2025-02-28,-0.006369484809899073
70118963.77620006,2025-03-03,0.009719708364417823
69899928.05810004,2025-03-04,-0.003123772889729426
70014795.95810005,2025-03-05,0.001643319287890188
70631267.15214504,2025-03-06,0.008804870250767038
72378640.24762505,2025-03-07,0.024739370620606937
73632248.89693005,2025-03-10,0.01732014645503277
73121735.87590505,2025-03-11,-0.006933280304117995
74095617.17590505,2025-03-12,0.013318629383372027
75802376.02775505,2025-03-13,0.023034545319976285
75987054.95315506,2025-03-14,0.0024363210637670107
75959700.15315506,2025-03-17,-0.0003599928963803345
75420549.35315505,2025-03-18,-0.007097853189427239
75475165.90315506,2025-03-19,0.0007241600660354841
75188184.12473005,2025-03-20,-0.003802333853671125
75855705.06558006,2025-03-21,0.008878003221126418
78179744.14780505,2025-03-24,0.030637630751909617
78152191.71750504,2025-03-25,-0.0003524241553914953
77880286.42080505,2025-03-26,-0.003479176856393651
78336951.77220507,2025-03-27,0.0058636835120577935
78632319.37195505,2025-03-28,0.0037704760405903315
78204440.04770505,2025-03-31,-0.005441519818663809
79128460.86355504,2025-04-01,0.011815452105869317
79448973.82495505,2025-04-02,0.004050539564426581
73936853.18715505,2025-04-03,-0.06937938116034703
73825947.92355505,2025-04-04,-0.0014999997811547816
73825947.92355505,2025-04-08,0.0
73825947.92355505,2025-04-09,0.0
73825947.92355505,2025-04-10,0.0
74224898.65350504,2025-04-11,0.005403936436591428
74722048.32250005,2025-04-14,0.006697882759204354
74702580.97120005,2025-04-15,-0.00026053021480332283
74214228.60490005,2025-04-16,-0.00653728907289397
74307487.65910006,2025-04-17,0.0012566195991403628
